2025-10-01 03:36:07   63680721 HG02040_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:32   63387136 HG02165_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:04   63216116 HG02165_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:06   64027538 HG02273_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:41   63709205 HG02273_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:49   63723527 HG02922_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:38   63613912 HG02922_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:05   61676457 HG02965_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:52   63511173 HG02965_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:50   64292824 HG02976_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:18   64237688 HG02976_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:41   61989305 HG03130_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:49   63547850 HG03130_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:33   63542204 HG03195_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:23   63544909 HG03195_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:34   61672754 HG03209_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:51   63425815 HG03209_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:52   62126694 NA18522_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:34   63746643 NA18522_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:03   61202974 NA18747_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:30   63215798 NA18747_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:02   61564122 NA18971_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:17   63120773 NA18971_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:04   61547271 NA18983_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:15   63350292 NA18983_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:47   61768908 NA19043_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:36   63542093 NA19043_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:57   61802599 NA20905_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:04   63561731 NA20905_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:30   61785068 HG01530_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:45   63231634 HG01530_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:10   63611831 HG01784_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:09   63484551 HG01784_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:18   61999110 HG02391_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:45   63612702 HG02391_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:10   60193789 HG03471_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:34   61782033 HG03471_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:05   61700292 HG03742_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:46   63431903 HG03742_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:06   63456011 NA18570_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
